The url is https://en.wikipedia.org/wiki/List_of_game_of_thrones_episodes
The table is 5
The values are
1,6.64
2,6.31
3,6.59
4,6.95
5,7.16
6,6.40
7,7.20
8,7.17
9,6.95
10,7.09
The url is https://en.wikipedia.org/wiki/List_of_game_of_thrones_episodes
The table is 5
The values are
1,6.64
2,6.31
3,6.59
4,6.95
5,7.16
6,6.40
7,7.20
8,7.17
9,6.95
10,7.09
