The url is https://en.wikipedia.org/wiki/List_of_breaking_bad_episodes
The table is 6
The values are
1,2.93
2,2.29
3,2.20
4,2.29
5,2.48
6,2.81
7,2.98
8,2.78
9,5.92
10,4.77
11,4.85
12,4.41
13,5.11
14,6.37
15,6.58
16,10.28
The url is https://en.wikipedia.org/wiki/List_of_breaking_bad_episodes
The table is 6
The values are
1,2.93
2,2.29
3,2.20
4,2.29
5,2.48
6,2.81
7,2.98
8,2.78
9,5.92
10,4.77
11,4.85
12,4.41
13,5.11
14,6.37
15,6.58
16,10.28
