The url is https://en.wikipedia.org/wiki/List_of_homeland_episodes
The table is 3
The values are
1,1.73
2,1.66
3,1.48
4,1.75
5,2.07
6,1.74
7,1.91
8,1.87
9,2.02
10,2.20
11,2.36
12,2.29
The url is https://en.wikipedia.org/wiki/List_of_homeland_episodes
The table is 3
The values are
1,1.73
2,1.66
3,1.48
4,1.75
5,2.07
6,1.74
7,1.91
8,1.87
9,2.02
10,2.20
11,2.36
12,2.29
